year,month,market,arrivals
2023,8,アフリカ計,3252
2023,9,アフリカ計,4655
2023,10,アフリカ計,4383
2023,11,アフリカ計,3585
2023,12,アフリカ計,3208
2023,1,北アメリカ計,109914
2023,2,北アメリカ計,109099
2023,3,北アメリカ計,246660
2023,4,北アメリカ計,231610
2023,5,北アメリカ計,235696
2023,6,北アメリカ計,264807
2023,7,北アメリカ計,249050
2023,8,北アメリカ計,184889
2023,9,北アメリカ計,208316
2023,10,北アメリカ計,278309
2023,11,北アメリカ計,235252
2023,12,北アメリカ計,230076
2023,1,米国,88114
2023,2,米国,86946
2023,3,米国,203041
2023,4,米国,183893
2023,5,米国,183408
2023,6,米国,226806
2023,7,米国,198845
2023,8,米国,138362
2023,9,米国,156637
2023,10,米国,211867
2023,11,米国,184769
2023,12,米国,183166
2023,1,カナダ,18738
2023,2,カナダ,19010
2023,3,カナダ,36370
2023,4,カナダ,36847
2023,5,カナダ,42285
2023,6,カナダ,30016
2023,7,カナダ,38786
2023,8,カナダ,36859
2023,9,カナダ,39822
2023,10,カナダ,51741
2023,11,カナダ,38959
2023,12,カナダ,36441
2023,1,メキシコ,2271
2023,2,メキシコ,2339
2023,3,メキシコ,5750
2023,4,メキシコ,9328
2023,5,メキシコ,8465
2023,6,メキシコ,6753
2023,7,メキシコ,9986
2023,8,メキシコ,8238
2023,9,メキシコ,10131
2023,10,メキシコ,12483
2023,11,メキシコ,9859
2023,12,メキシコ,9081
2023,1,その他北アメリカ,791
2023,2,その他北アメリカ,804
2023,3,その他北アメリカ,1499
2023,4,その他北アメリカ,1542
2023,5,その他北アメリカ,1538
2023,6,その他北アメリカ,1232
2023,7,その他北アメリカ,1433
2023,8,その他北アメリカ,1430
2023,9,その他北アメリカ,1726
2023,10,その他北アメリカ,2218
2023,11,その他北アメリカ,1665
2023,12,その他北アメリカ,1388
2023,1,南アメリカ計,4266
2023,2,南アメリカ計,4400
2023,3,南アメリカ計,9695
2023,4,南アメリカ計,10161
2023,5,南アメリカ計,7756
2023,6,南アメリカ計,5828
2023,7,南アメリカ計,8555
2023,8,南アメリカ計,6227
2023,9,南アメリカ計,9656
2023,10,南アメリカ計,13890
2023,11,南アメリカ計,9252
2023,12,南アメリカ計,9664
2023,1,ブラジル,2050
2023,2,ブラジル,1884
2023,3,ブラジル,4833
2023,4,ブラジル,4971
2023,5,ブラジル,3666
2023,6,ブラジル,2784
2023,7,ブラジル,4578
2023,8,ブラジル,2967
2023,9,ブラジル,4275
2023,10,ブラジル,7265
2023,11,ブラジル,4970
2023,12,ブラジル,6327
2023,1,その他南アメリカ,2216
2023,2,その他南アメリカ,2516
2023,3,その他南アメリカ,4862
2023,4,その他南アメリカ,5190
2023,5,その他南アメリカ,4090
2023,6,その他南アメリカ,3044
2023,7,その他南アメリカ,3977
2023,8,その他南アメリカ,3260
2023,9,その他南アメリカ,5381
2023,10,その他南アメリカ,6625
2023,11,その他南アメリカ,4282
2023,12,その他南アメリカ,3337
2023,1,オセアニア計,57629
2023,2,オセアニア計,41773
2023,3,オセアニア計,50667
2023,4,オセアニア計,64162
2023,5,オセアニア計,47013
2023,6,オセアニア計,48810
2023,7,オセアニア計,41688
2023,8,オセアニア計,32159
2023,9,オセアニア計,73406
2023,10,オセアニア計,71092
2023,11,オセアニア計,67447
2023,12,オセアニア計,100405
2023,1,豪州,52553
2023,2,豪州,37680
2023,3,豪州,45189
2023,4,豪州,56123
2023,5,豪州,40816
2023,6,豪州,42424
2023,7,豪州,35650
2023,8,豪州,27565
2023,9,豪州,64005
2023,10,豪州,62015
2023,11,豪州,59571
2023,12,豪州,89471
2023,1,ニュージーランド,4787
2023,2,ニュージーランド,3891
2023,3,ニュージーランド,5211
2023,4,ニュージーランド,7738
2023,5,ニュージーランド,5920
2023,6,ニュージーランド,5932
2023,7,ニュージーランド,5612
2023,8,ニュージーランド,4244
2023,9,ニュージーランド,8909
2023,10,ニュージーランド,8664
2023,11,ニュージーランド,7515
2023,12,ニュージーランド,10555
2023,1,その他オセアニア,289
2023,2,その他オセアニア,202
2023,3,その他オセアニア,267
2023,4,その他オセアニア,301
2023,5,その他オセアニア,277
2023,6,その他オセアニア,454
2023,7,その他オセアニア,426
2023,8,その他オセアニア,350
2023,9,その他オセアニア,492
2023,10,その他オセアニア,413
2023,11,その他オセアニア,361
2023,12,その他オセアニア,379
2023,1,無国籍・その他,27
2023,2,無国籍・その他,22
2023,3,無国籍・その他,53
2023,4,無国籍・その他,24
2023,5,無国籍・その他,26
2023,6,無国籍・その他,29
2023,7,無国籍・その他,42
2023,8,無国籍・その他,32
2023,9,無国籍・その他,40
2023,10,無国籍・その他,55
2023,11,無国籍・その他,68
2023,12,無国籍・その他,53
2024,1,総数,2688478
2024,2,総数,2788224
2024,3,総数,3081781
2024,4,総数,3043003
2024,5,総数,3040294
2024,6,総数,3140642
2024,7,総数,3292602
2024,8,総数,2933381
2024,9,総数,2872487
2024,10,総数,3312193
2024,11,総数,3187175
2024,12,総数,3489888
2024,1,アジア計,2302455
2024,2,アジア計,2394282
2024,3,アジア計,2331739
2024,4,アジア計,2372776
2024,5,アジア計,2414749
2024,6,アジア計,2553414
2024,7,アジア計,2696910
2024,8,アジア計,2435468
2024,9,アジア計,2271885
2024,10,アジア計,2516336
2024,11,アジア計,2558465
2024,12,アジア計,2904376
2024,1,韓国,857039
2024,2,韓国,818562
2024,3,韓国,663102
2024,4,韓国,661259
2024,5,韓国,738872
2024,6,韓国,703277
2024,7,韓国,757679
2024,8,韓国,612172
2024,9,韓国,656753
2024,10,韓国,732167
2024,11,韓国,749506
2024,12,韓国,867377
2024,1,中国,416088
2024,2,中国,459463
2024,3,中国,452525
2024,4,中国,533611
2024,5,中国,545552
2024,6,中国,665617
2024,7,中国,776520
2024,8,中国,746010
2024,9,中国,652405
2024,10,中国,582919
2024,11,中国,546339
2024,12,中国,604293
2024,1,台湾,492288
2024,2,台湾,502237
2024,3,台湾,484454
2024,4,台湾,459723
2024,5,台湾,466008
2024,6,台湾,574487
2024,7,台湾,571698
2024,8,台湾,564360
2024,9,台湾,470635
2024,10,台湾,478902
2024,11,台湾,488362
2024,12,台湾,491162
2024,1,香港,186300
2024,2,香港,205884
2024,3,香港,231373
2024,4,香港,184460
2024,5,香港,217486
2024,6,香港,250604
2024,7,香港,279069
2024,8,香港,246557
2024,9,香港,170216
2024,10,香港,198827
2024,11,香港,227062
2024,12,香港,285553
2024,1,タイ,90585
2024,2,タイ,101443
2024,3,タイ,131749
2024,4,タイ,142521
2024,5,タイ,97408
2024,6,タイ,54604
2024,7,タイ,53494
2024,8,タイ,34667
2024,9,タイ,45522
2024,10,タイ,132188
2024,11,タイ,118001
2024,12,タイ,146666
2024,1,シンガポール,34140
2024,2,シンガポール,36915
2024,3,シンガポール,61047
2024,4,シンガポール,46324
2024,5,シンガポール,62676
2024,6,シンガポール,58925
2024,7,シンガポール,28115
2024,8,シンガポール,24781
2024,9,シンガポール,37433
2024,10,シンガポール,68790
2024,11,シンガポール,95830
2024,12,シンガポール,136250
2024,1,マレーシア,32079
2024,2,マレーシア,60178
2024,3,マレーシア,41953
2024,4,マレーシア,45983
2024,5,マレーシア,39562
2024,6,マレーシア,22042
2024,7,マレーシア,19260
2024,8,マレーシア,17174
2024,9,マレーシア,39905
2024,10,マレーシア,55091
2024,11,マレーシア,62027
2024,12,マレーシア,71629
2024,1,インドネシア,41287
2024,2,インドネシア,38246
2024,3,インドネシア,37448
2024,4,インドネシア,62515
2024,5,インドネシア,41274
2024,6,インドネシア,43052
2024,7,インドネシア,29571
2024,8,インドネシア,22127
2024,9,インドネシア,35081
2024,10,インドネシア,43215
2024,11,インドネシア,48841
2024,12,インドネシア,74994
2024,1,フィリピン,56776
2024,2,フィリピン,65217
2024,3,フィリピン,78821
2024,4,フィリピン,68499
2024,5,フィリピン,67443
2024,6,フィリピン,65011
2024,7,フィリピン,55466
2024,8,フィリピン,38971
2024,9,フィリピン,46618
2024,10,フィリピン,80244
2024,11,フィリピン,87078
2024,12,フィリピン,108515
2024,1,ベトナム,44602
2024,2,ベトナム,60181
2024,3,ベトナム,67475
2024,4,ベトナム,61607
2024,5,ベトナム,50575
2024,6,ベトナム,47458
2024,7,ベトナム,49733
2024,8,ベトナム,52430
2024,9,ベトナム,45857
2024,10,ベトナム,50982
2024,11,ベトナム,50213
2024,12,ベトナム,40060
2024,1,インド,12608
2024,2,インド,9965
2024,3,インド,27206
2024,4,インド,23162
2024,5,インド,29068
2024,6,インド,19884
2024,7,インド,14941
2024,8,インド,16113
2024,9,インド,17865
2024,10,インド,21706
2024,11,インド,23542
2024,12,インド,17001
2024,1,中東地域,5886
2024,2,中東地域,6224
2024,3,中東地域,11876
2024,4,中東地域,23157
2024,5,中東地域,14009
2024,6,中東地域,14086
2024,7,中東地域,12826
2024,8,中東地域,11433
2024,9,中東地域,14194
2024,10,中東地域,20859
2024,11,中東地域,19140
2024,12,中東地域,12569
2024,1,マカオ,5918
2024,2,マカオ,8469
2024,3,マカオ,8079
2024,4,マカオ,6580
2024,5,マカオ,7258
2024,6,マカオ,9271
2024,7,マカオ,17658
2024,8,マカオ,19377
2024,9,マカオ,6496
2024,10,マカオ,7685
2024,11,マカオ,10223
2024,12,マカオ,16765
2024,1,モンゴル,4624
2024,2,モンゴル,3165
2024,3,モンゴル,5193
2024,4,モンゴル,4522
2024,5,モンゴル,3614
2024,6,モンゴル,3925
2024,7,モンゴル,4162
2024,8,モンゴル,5293
2024,9,モンゴル,4601
2024,10,モンゴル,4533
2024,11,モンゴル,4222
2024,12,モンゴル,5195
2024,1,その他アジア,22235
2024,2,その他アジア,18133
2024,3,その他アジア,29438
2024,4,その他アジア,48853
2024,5,その他アジア,33944
2024,6,その他アジア,21171
2024,7,その他アジア,26718
2024,8,その他アジア,24003
2024,9,その他アジア,28304
2024,10,その他アジア,38228
2024,11,その他アジア,28079
2024,12,その他アジア,26347
2024,1,ヨーロッパ計,87424
2024,2,ヨーロッパ計,115267
2024,3,ヨーロッパ計,272119
2024,4,ヨーロッパ計,262917
2024,5,ヨーロッパ計,215712
2024,6,ヨーロッパ計,152588
2024,7,ヨーロッパ計,207253
2024,8,ヨーロッパ計,202943
2024,9,ヨーロッパ計,224898
2024,10,ヨーロッパ計,299702
2024,11,ヨーロッパ計,208816
2024,12,ヨーロッパ計,140619
2024,1,英国,19809
2024,2,英国,25877
2024,3,英国,56450
2024,4,英国,48407
2024,5,英国,39120
2024,6,英国,28828
2024,7,英国,32910
2024,8,英国,29410
2024,9,英国,37413
2024,10,英国,51637
2024,11,英国,37050
2024,12,英国,30319
2024,1,フランス,14444
2024,2,フランス,22268
2024,3,フランス,34685
2024,4,フランス,51619
2024,5,フランス,38159
2024,6,フランス,23150
2024,7,フランス,37353
2024,8,フランス,31421
2024,9,フランス,30745
2024,10,フランス,49389
2024,11,フランス,31126
2024,12,フランス,20712
2024,1,ドイツ,10402
2024,2,ドイツ,14862
2024,3,ドイツ,47553
2024,4,ドイツ,36029
2024,5,ドイツ,32196
2024,6,ドイツ,16603
2024,7,ドイツ,22685
2024,8,ドイツ,24129
2024,9,ドイツ,37092
2024,10,ドイツ,43351
2024,11,ドイツ,25187
2024,12,ドイツ,15781
2024,1,イタリア,6879
2024,2,イタリア,7555
2024,3,イタリア,24394
2024,4,イタリア,24855
2024,5,イタリア,17443
2024,6,イタリア,14990
2024,7,イタリア,18370
2024,8,イタリア,34654
2024,9,イタリア,19592
2024,10,イタリア,25063
2024,11,イタリア,20849
2024,12,イタリア,15141
2024,1,スペイン,4769
2024,2,スペイン,6323
2024,3,スペイン,16797
2024,4,スペイン,11722
2024,5,スペイン,13417
2024,6,スペイン,12907
2024,7,スペイン,18687
2024,8,スペイン,25906
2024,9,スペイン,19052
2024,10,スペイン,23391
2024,11,スペイン,18810
2024,12,スペイン,10503
2024,1,ロシア,3242
2024,2,ロシア,2907
2024,3,ロシア,10579
2024,4,ロシア,10748
2024,5,ロシア,8004
2024,6,ロシア,5616
2024,7,ロシア,5675
2024,8,ロシア,6874
2024,9,ロシア,10187
2024,10,ロシア,15701
2024,11,ロシア,13852
2024,12,ロシア,5879
2024,1,北欧地域,7439
2024,2,北欧地域,8919
2024,3,北欧地域,18075
2024,4,北欧地域,12955
2024,5,北欧地域,11906
2024,6,北欧地域,14376
2024,7,北欧地域,15871
2024,8,北欧地域,6873
2024,9,北欧地域,12692
2024,10,北欧地域,18699
2024,11,北欧地域,12290
2024,12,北欧地域,10635
2024,1,オランダ,3491
2024,2,オランダ,4783
2024,3,オランダ,9124
2024,4,オランダ,11751
2024,5,オランダ,10193
2024,6,オランダ,5454
2024,7,オランダ,13785
2024,8,オランダ,8051
2024,9,オランダ,10498
2024,10,オランダ,12415
2024,11,オランダ,7915
2024,12,オランダ,5521
2024,1,スイス,2661
2024,2,スイス,3598
2024,3,スイス,9257
2024,4,スイス,8516
2024,5,スイス,6248
2024,6,スイス,4147
2024,7,スイス,8055
2024,8,スイス,4321
2024,9,スイス,7204
2024,10,スイス,9603
2024,11,スイス,4826
2024,12,スイス,3757
2024,1,ベルギー,1494
2024,2,ベルギー,2355
2024,3,ベルギー,4415
2024,4,ベルギー,5189
2024,5,ベルギー,4195
2024,6,ベルギー,2484
2024,7,ベルギー,5765
2024,8,ベルギー,3244
2024,9,ベルギー,5108
2024,10,ベルギー,6763
2024,11,ベルギー,3929
2024,12,ベルギー,2122
2024,1,ポーランド,2026
2024,2,ポーランド,2305
2024,3,ポーランド,5599
2024,4,ポーランド,8773
2024,5,ポーランド,6727
2024,6,ポーランド,4579
2024,7,ポーランド,4806
2024,8,ポーランド,5111
2024,9,ポーランド,7981
2024,10,ポーランド,7931
2024,11,ポーランド,5693
2024,12,ポーランド,2297
2024,1,オーストリア,1321
2024,2,オーストリア,1773
2024,3,オーストリア,4278
2024,4,オーストリア,3717
2024,5,オーストリア,3736
2024,6,オーストリア,1899
2024,7,オーストリア,3993
2024,8,オーストリア,3126
2024,9,オーストリア,4079
2024,10,オーストリア,4257
2024,11,オーストリア,2774
2024,12,オーストリア,1867
2024,1,ポルトガル,1454
2024,2,ポルトガル,2074
2024,3,ポルトガル,4181
2024,4,ポルトガル,3782
2024,5,ポルトガル,3770
2024,6,ポルトガル,3088
2024,7,ポルトガル,3638
2024,8,ポルトガル,4251
2024,9,ポルトガル,3599
2024,10,ポルトガル,4776
2024,11,ポルトガル,4123
2024,12,ポルトガル,3564
2024,1,アイルランド,1573
2024,2,アイルランド,2299
2024,3,アイルランド,4024
2024,4,アイルランド,3022
2024,5,アイルランド,2951
2024,6,アイルランド,2679
2024,7,アイルランド,2509
2024,8,アイルランド,2099
2024,9,アイルランド,3020
2024,10,アイルランド,3812
2024,11,アイルランド,2820
2024,12,アイルランド,2187
2024,1,その他ヨーロッパ,6420
2024,2,その他ヨーロッパ,7369
2024,3,その他ヨーロッパ,22708
2024,4,その他ヨーロッパ,21832
2024,5,その他ヨーロッパ,17647
2024,6,その他ヨーロッパ,11788
2024,7,その他ヨーロッパ,13151
2024,8,その他ヨーロッパ,13473
2024,9,その他ヨーロッパ,16636
2024,10,その他ヨーロッパ,22914
2024,11,その他ヨーロッパ,17572
2024,12,その他ヨーロッパ,10334
2024,1,アフリカ計,3007
2024,2,アフリカ計,2912
2024,3,アフリカ計,3772
2024,4,アフリカ計,4369
2024,5,アフリカ計,4341
2024,6,アフリカ計,4309
2024,7,アフリカ計,3784
2024,8,アフリカ計,4293
2024,9,アフリカ計,5105
2024,10,アフリカ計,5398
2024,11,アフリカ計,4964
2024,12,アフリカ計,4876
2024,1,北アメリカ計,171728
2024,2,北アメリカ計,191688
2024,3,北アメリカ計,365728
2024,4,北アメリカ計,294929
2024,5,北アメリカ計,316132
2024,6,北アメリカ計,349766
2024,7,北アメリカ計,317037
2024,8,北アメリカ計,234661
2024,9,北アメリカ計,258989
2024,10,北アメリカ計,367097
2024,11,北アメリカ計,310465
2024,12,北アメリカ計,300548
2024,1,米国,131855
2024,2,米国,148719
2024,3,米国,290075
2024,4,米国,228900
2024,5,米国,246972
2024,6,米国,296414
2024,7,米国,251218
2024,8,米国,174051
2024,9,米国,191942
2024,10,米国,278461
2024,11,米国,247464
2024,12,米国,238523
2024,1,カナダ,31672
2024,2,カナダ,33895
2024,3,カナダ,57779
2024,4,カナダ,52118
2024,5,カナダ,55811
2024,6,カナダ,40989
2024,7,カナダ,48158
2024,8,カナダ,46913
2024,9,カナダ,49981
2024,10,カナダ,66524
2024,11,カナダ,47346
2024,12,カナダ,48259
2024,1,メキシコ,6805
2024,2,メキシコ,7684
2024,3,メキシコ,15472
2024,4,メキシコ,11786
2024,5,メキシコ,11514
2024,6,メキシコ,10757
2024,7,メキシコ,16011
2024,8,メキシコ,12082
2024,9,メキシコ,14972
2024,10,メキシコ,19199
2024,11,メキシコ,13532
2024,12,メキシコ,12021
2024,1,その他北アメリカ,1396
2024,2,その他北アメリカ,1390
2024,3,その他北アメリカ,2402
2024,4,その他北アメリカ,2125
2024,5,その他北アメリカ,1835
2024,6,その他北アメリカ,1606
2024,7,その他北アメリカ,1650
2024,8,その他北アメリカ,1615
2024,9,その他北アメリカ,2094
2024,10,その他北アメリカ,2913
2024,11,その他北アメリカ,2123
2024,12,その他北アメリカ,1745
2024,1,南アメリカ計,9191
2024,2,南アメリカ計,10242
2024,3,南アメリカ計,16111
2024,4,南アメリカ計,15801
2024,5,南アメリカ計,13626
2024,6,南アメリカ計,10045
2024,7,南アメリカ計,11228
2024,8,南アメリカ計,8320
2024,9,南アメリカ計,13904
2024,10,南アメリカ計,19874
2024,11,南アメリカ計,13625
2024,12,南アメリカ計,13658
2024,1,ブラジル,5229
2024,2,ブラジル,4795
2024,3,ブラジル,8550
2024,4,ブラジル,8639
2024,5,ブラジル,7291
2024,6,ブラジル,5448
2024,7,ブラジル,6902
2024,8,ブラジル,4524
2024,9,ブラジル,7039
2024,10,ブラジル,10292
2024,11,ブラジル,7669
2024,12,ブラジル,9231
2024,1,その他南アメリカ,3962
2024,2,その他南アメリカ,5447
2024,3,その他南アメリカ,7561
2024,4,その他南アメリカ,7162
2024,5,その他南アメリカ,6335
2024,6,その他南アメリカ,4597
2024,7,その他南アメリカ,4326
2024,8,その他南アメリカ,3796
2024,9,その他南アメリカ,6865
2024,10,その他南アメリカ,9582
2024,11,その他南アメリカ,5956
2024,12,その他南アメリカ,4427
2024,1,オセアニア計,114639
2024,2,オセアニア計,73798
2024,3,オセアニア計,92249
2024,4,オセアニア計,92163
2024,5,オセアニア計,75689
2024,6,オセアニア計,70455
2024,7,オセアニア計,56369
2024,8,オセアニア計,47660
2024,9,オセアニア計,97664
2024,10,オセアニア計,103731
2024,11,オセアニア計,90776
2024,12,オセアニア計,125768
2024,1,豪州,103604
2024,2,豪州,66501
2024,3,豪州,82781
2024,4,豪州,80812
2024,5,豪州,66476
2024,6,豪州,61817
2024,7,豪州,48616
2024,8,豪州,40999
2024,9,豪州,85667
2024,10,豪州,90157
2024,11,豪州,80266
2024,12,豪州,112500
2024,1,ニュージーランド,10656
2024,2,ニュージーランド,6988
2024,3,ニュージーランド,8963
2024,4,ニュージーランド,10989
2024,5,ニュージーランド,8865
2024,6,ニュージーランド,8032
2024,7,ニュージーランド,7100
2024,8,ニュージーランド,6277
2024,9,ニュージーランド,11381
2024,10,ニュージーランド,13044
2024,11,ニュージーランド,9963
2024,12,ニュージーランド,12754
2024,1,その他オセアニア,379
2024,2,その他オセアニア,309
2024,3,その他オセアニア,505
2024,4,その他オセアニア,362
2024,5,その他オセアニア,348
2024,6,その他オセアニア,606
2024,7,その他オセアニア,653
2024,8,その他オセアニア,384
2024,9,その他オセアニア,616
2024,10,その他オセアニア,530
2024,11,その他オセアニア,547
2024,12,その他オセアニア,514
2024,1,無国籍・その他,34
2024,2,無国籍・その他,35
2024,3,無国籍・その他,63
2024,4,無国籍・その他,48
2024,5,無国籍・その他,45
2024,6,無国籍・その他,65
2024,7,無国籍・その他,21
2024,8,無国籍・その他,36
2024,9,無国籍・その他,42
2024,10,無国籍・その他,55
2024,11,無国籍・その他,64
2024,12,無国籍・その他,43
2025,1,総数,3781629
2025,2,総数,3258491
2025,3,総数,3497755
2025,4,総数,3909128
2025,5,総数,3693587
2025,6,総数,3377985
2025,7,総数,3437118
2025,8,総数,3428406
2025,9,総数,3267228
2025,10,総数,3896524
2025,11,総数,3518195
2025,12,総数,3617791
2025,1,アジア計,3261149
2025,2,アジア計,2743476
2025,3,アジア計,2652607
2025,4,アジア計,2917968
2025,5,アジア計,2878730
2025,6,アジア計,2682449
2025,7,アジア計,2745377
2025,8,アジア計,2829756
2025,9,アジア計,2502630
2025,10,アジア計,2929136
2025,11,アジア計,2719083
2025,12,アジア計,2931634
2025,1,韓国,967100
2025,2,韓国,847358
2025,3,韓国,691725
2025,4,韓国,721672
2025,5,韓国,825883
2025,6,韓国,729860
2025,7,韓国,678566
2025,8,韓国,660917
2025,9,韓国,670563
2025,10,韓国,867261
2025,11,韓国,824567
2025,12,韓国,974239
2025,1,中国,980520
2025,2,中国,722924
2025,3,中国,661817
2025,4,中国,765189
2025,5,中国,790089
2025,6,中国,798001
2025,7,中国,974564
2025,8,中国,1018747
2025,9,中国,775657
2025,10,中国,715804
2025,11,中国,562708
2025,12,中国,330435
2025,1,台湾,593431
2025,2,台湾,507346
2025,3,台湾,522886
2025,4,台湾,537638
2025,5,台湾,538428
2025,6,台湾,585070
2025,7,台湾,604177
2025,8,台湾,620753
2025,9,台湾,526982
2025,10,台湾,595915
2025,11,台湾,542389
2025,12,台湾,588409
2025,1,香港,243687
2025,2,香港,195543
2025,3,香港,208369
2025,4,香港,263649
2025,5,香港,193044
2025,6,香港,166764
2025,7,香港,176019
2025,8,香港,226069
2025,9,香港,149472
2025,10,香港,196017
2025,11,香港,207636
2025,12,香港,291133
2025,1,タイ,96811
2025,2,タイ,116797
2025,3,タイ,148226
2025,4,タイ,158470
2025,5,タイ,108106
2025,6,タイ,52059
2025,7,タイ,48553
2025,8,タイ,35499
2025,9,タイ,51283
2025,10,タイ,125894
2025,11,タイ,117396
2025,12,タイ,174009
2025,1,シンガポール,45707
2025,2,シンガポール,42270
2025,3,シンガポール,65297
2025,4,シンガポール,59996
2025,5,シンガポール,63257
2025,6,シンガポール,68629
2025,7,シンガポール,24304
2025,8,シンガポール,20512
2025,9,シンガポール,40495
2025,10,シンガポール,65745
2025,11,シンガポール,89393
2025,12,シンガポール,140646
2025,1,マレーシア,75003
2025,2,マレーシア,64859
2025,3,マレーシア,53109
2025,4,マレーシア,51159
2025,5,マレーシア,51725
2025,6,マレーシア,28106
2025,7,マレーシア,18112
2025,8,マレーシア,21143
2025,9,マレーシア,43826
2025,10,マレーシア,57790
2025,11,マレーシア,71161
2025,12,マレーシア,100582
2025,1,インドネシア,63230
2025,2,インドネシア,47026
2025,3,インドネシア,60599
2025,4,インドネシア,61380
2025,5,インドネシア,52280
2025,6,インドネシア,51462
2025,7,インドネシア,37612
2025,8,インドネシア,31419
2025,9,インドネシア,44072
2025,10,インドネシア,53387
2025,11,インドネシア,56432
2025,12,インドネシア,81678
2025,1,フィリピン,72185
2025,2,フィリピン,66698
2025,3,フィリピン,72333
2025,4,フィリピン,90973
2025,5,フィリピン,82723
2025,6,フィリピン,63203
2025,7,フィリピン,47366
2025,8,フィリピン,44209
2025,9,フィリピン,51615
2025,10,フィリピン,86150
2025,11,フィリピン,92011
2025,12,フィリピン,115557
2025,1,ベトナム,50415
2025,2,ベトナム,73813
2025,3,ベトナム,64123
2025,4,ベトナム,64089
2025,5,ベトナム,59263
2025,6,ベトナム,52935
2025,7,ベトナム,53538
2025,8,ベトナム,61215
2025,9,ベトナム,50419
2025,10,ベトナム,53238
2025,11,ベトナム,51850
2025,12,ベトナム,43696
2025,1,インド,16189
2025,2,インド,12955
2025,3,インド,32967
2025,4,インド,37352
2025,5,インド,43040
2025,6,インド,28623
2025,7,インド,18297
2025,8,インド,18620
2025,9,インド,25401
2025,10,インド,29418
2025,11,インド,28946
2025,12,インド,23254
2025,1,中東地域,11873
2025,2,中東地域,10809
2025,3,中東地域,24077
2025,4,中東地域,28363
2025,5,中東地域,23248
2025,6,中東地域,17420
2025,7,中東地域,19993
2025,8,中東地域,18354
2025,9,中東地域,29684
2025,10,中東地域,27863
2025,11,中東地域,28102
2025,12,中東地域,17411
2025,1,マカオ,9548
2025,2,マカオ,8425
2025,3,マカオ,8475
2025,4,マカオ,7633
2025,5,マカオ,7749
2025,6,マカオ,7029
2025,7,マカオ,12436
2025,8,マカオ,17880
2025,9,マカオ,6533
2025,10,マカオ,7937
2025,11,マカオ,9802
2025,12,マカオ,15565
2025,1,モンゴル,6352
2025,2,モンゴル,3518
2025,3,モンゴル,5861
2025,4,モンゴル,6167
2025,5,モンゴル,4459
2025,6,モンゴル,5864
2025,7,モンゴル,4210
2025,8,モンゴル,5907
2025,9,モンゴル,5406
2025,10,モンゴル,5074
2025,11,モンゴル,4935
2025,12,モンゴル,5715
2025,1,その他アジア,29098
2025,2,その他アジア,23135
2025,3,その他アジア,32743
2025,4,その他アジア,64238
2025,5,その他アジア,35436
2025,6,その他アジア,27424
2025,7,その他アジア,27630
2025,8,その他アジア,28512
2025,9,その他アジア,31222
2025,10,その他アジア,41643
2025,11,その他アジア,31755
2025,12,その他アジア,29305
2025,1,ヨーロッパ計,112872
2025,2,ヨーロッパ計,150676
2025,3,ヨーロッパ計,296297
2025,4,ヨーロッパ計,404616
2025,5,ヨーロッパ計,302064
2025,6,ヨーロッパ計,204516
2025,7,ヨーロッパ計,260587
2025,8,ヨーロッパ計,266488
2025,9,ヨーロッパ計,320343
2025,10,ヨーロッパ計,385481
2025,11,ヨーロッパ計,286490
2025,12,ヨーロッパ計,177914
2025,1,英国,26378
2025,2,英国,31408
2025,3,英国,58140
2025,4,英国,69496
2025,5,英国,52095
2025,6,英国,33525
2025,7,英国,37098
2025,8,英国,36690
2025,9,英国,47114
2025,10,英国,63343
2025,11,英国,45123
2025,12,英国,34594
2025,1,フランス,16515
2025,2,フランス,26518
2025,3,フランス,36478
2025,4,フランス,57066
2025,5,フランス,46049
2025,6,フランス,27105
2025,7,フランス,46196
2025,8,フランス,37185
2025,9,フランス,38825
2025,10,フランス,58242
2025,11,フランス,41392
2025,12,フランス,25995
2025,1,ドイツ,12737
2025,2,ドイツ,18643
2025,3,ドイツ,48064
2025,4,ドイツ,57188
2025,5,ドイツ,42268
2025,6,ドイツ,23912
2025,7,ドイツ,28087
2025,8,ドイツ,35677
2025,9,ドイツ,52819
2025,10,ドイツ,56020
2025,11,ドイツ,33687
2025,12,ドイツ,20377
2025,1,イタリア,8792
2025,2,イタリア,11057
2025,3,イタリア,25494
2025,4,イタリア,45592
2025,5,イタリア,24956
2025,6,イタリア,20126
2025,7,イタリア,21833
2025,8,イタリア,41098
2025,9,イタリア,28916
2025,10,イタリア,29425
2025,11,イタリア,30375
2025,12,イタリア,21713
2025,1,スペイン,7401
2025,2,スペイン,9827
2025,3,スペイン,17826
2025,4,スペイン,24248
2025,5,スペイン,20799
2025,6,スペイン,18160
2025,7,スペイン,24056
2025,8,スペイン,31990
2025,9,スペイン,24700
2025,10,スペイン,28749
2025,11,スペイン,24213
2025,12,スペイン,13607
2025,1,ロシア,4931
2025,2,ロシア,5668
2025,3,ロシア,18823
2025,4,ロシア,23170
2025,5,ロシア,19152
2025,6,ロシア,11947
2025,7,ロシア,11266
2025,8,ロシア,13044
2025,9,ロシア,21174
2025,10,ロシア,30053
2025,11,ロシア,27397
2025,12,ロシア,8283
2025,1,北欧地域,9184
2025,2,北欧地域,12013
2025,3,北欧地域,16595
2025,4,北欧地域,22760
2025,5,北欧地域,15543
2025,6,北欧地域,18326
