date,time,ward,location,latitude,longitude,situation
2021-09-18,12:30,南区,南区定山渓無番地(国道230号線凌雲橋から札幌方面へ約2km),42.887776,141.139732,ヒグマを目撃
2021-09-21,17:00,中央区,中央区円山西町5丁目2143番地5付近,43.038304,141.301544,ヒグマらしき動物を目撃
2021-09-27,2:30,南区,南区石山東3丁目1番付近,42.966528,141.342194,ヒグマらしき動物を目撃
2021-10-04,18:00,南区,南区小金湯649番地14付近,42.968556,141.209944,足跡を確認
2021-10-06,23:30,中央区,中央区界川4丁目495番地2付近（旭山記念公園内）,43.040057,141.314809,ヒグマを目撃（親子）
2021-10-08,19:35,南区,南区小金湯628番地11付近,42.967412,141.215742,ヒグマを目撃
2021-10-08,23:50,南区,南区石山621番地1付近,42.948739,141.325208,ヒグマを目撃
2021-10-10,11:29,南区,南区川沿1条1丁目（北の沢川河川敷）,43.000694,141.337597,ヒグマらしき動物を目撃
2021-10-13,19:20,南区,南区小金湯651番地13付近,42.970222,141.210976,ヒグマを確認
2021-10-17,13:00,南区,南区真駒内無番地（五輪大橋右岸付近）,42.999972,141.341472,ヒグマらしき動物を目撃
2021-10-19,15:00,清田区,清田区有明422番地付近,42.927383,141.398679,ヒグマを目撃
2021-10-19,16:30,南区,南区真駒内166番地付近,42.954662,141.351728,ヒグマを目撃
2021-10-20,21:30,南区,南区定山渓無番地（定山渓七区会館付近）,42.952583,141.151944,ヒグマを目撃
2021-10-23,6:00,南区,南区定山渓678番地付近,42.937417,141.151,ヒグマを目撃
2021-10-24,7:30,西区,西区福井513番地2付近（五天山公園内）,43.045722,141.255944,ヒグマを目撃
2021-10-25,10:00,南区,南区豊滝238番地付近,42.936194,141.225389,ヒグマを目撃
2021-10-26,17:18,北区,北区屯田6条10丁目3番付近,43.136389,141.319944,ヒグマらしき動物を目撃
2021-10-30,14:30,南区,南区砥山無番地（豊平川左岸）,42.959417,141.2345,ヒグマを目撃
2021-11-01,23:00,清田区,清田区清田344番地1付近,42.984998,141.424212,ヒグマを目撃
2021-11-05,7:10,豊平区,豊平区羊ケ丘7番地1付近,42.99325,141.384278,ヒグマらしき動物を目撃
2021-11-07,16:35,南区,南区定山渓697番地9付近,42.935722,141.151167,ヒグマを目撃
2021-11-13,10:45,西区,西区山の手5条10丁目3番付近,43.068278,141.285167,足跡を確認
2021-11-14,9:30,南区,南区南沢1885番地2付近,42.976417,141.300222,ヒグマを目撃（親子）
2021-11-18,10:30,手稲区,手稲区自然歩道「平和の滝～手稲山ルート」（手稲山山頂付近）,43.076747,141.192652,足跡を確認
2021-11-19,20:12,南区,南区石山東6丁目8番付近,42.958083,141.343806,ヒグマらしき動物を目撃
2021-11-29,不明,中央区,中央区盤渓220番地付近,43.03316,141.287341,足跡を確認
2021-12-06,21:40,中央区,中央区盤渓508番地1付近,43.029222,141.290389,ヒグマを目撃
2021-12-09,18:30,東区,東区中沼町240番地付近,43.152306,141.436972,ヒグマらしき動物を目撃
2021-12-12,13:14,豊平区,豊平区羊ケ丘7番地1付近,42.99044,141.3817,ヒグマらしき動物を目撃
2021-12-19,10:00,南区,南区自然歩道「藻岩山ルート」(T6分岐点から小林峠入口側に約20mの地点),43.028056,141.310861,ヒグマを目撃
2022-03-11,9:00,南区,南区自然歩道「藻岩山ルート」（慈啓会入口から山頂方面に約750mの地点）,43.031944,141.318333,足跡を確認
2022-03-13,不明,西区,西区自然歩道「三角山～盤渓ルート」四阿分岐点から小別沢方面に約150mの位置,43.055906,141.282392,冬眠穴を確認
2022-03-13,11:57,南区,南区自然歩道「藻岩山ルート」（旭山記念公園入口から山頂（T6分岐点）方面に約700mの地点）,43.031528,141.30725,足跡を確認
2022-03-31,不明,南区,南区自然歩道「藻岩山ルート」北の沢入口から山頂（馬の背）方面に約100mの位置,43.0193,141.31101,足跡を確認
2022-03-31,9:00,南区,南区自然歩道「藻岩山ルート」馬の背から山頂方面に約400m（23番観音付近）の位置,43.023611,141.317778,足跡を確認
2022-03-31,14:30,西区,西区自然歩道「三角山~盤渓ルート」四阿分岐点から小別沢方面に約150mの位置,43.055906,141.282392,負傷者が発生（2名）
2022-04-01,7:45,西区,西区自然歩道「三角山~盤渓ルート」(四阿分岐点から小別沢方面に約150mの位置),43.055906,141.282392,市調査中にヒグマを確認（2頭）
2022-04-10,15:00,中央区,中央区宮の森1277番地147付近(宮の森ジャンプ競技場敷地内),43.037772,141.296703,足跡を確認
2022-04-15,8:50,清田区,清田区清田6条1丁目1番13付近,42.996333,141.419611,ヒグマらしき動物を目撃
2022-04-17,9:10,南区,南区簾舞無番地（空沼岳登山道入口から約1.1km）,42.900513,141.287903,ヒグマを目撃
2022-04-17,13:10,南区,南区自然歩道「藻岩山ルート」（市民スキー場入口より約1.5kmの位置）,43.022222,141.329167,ヒグマを目撃
2022-04-18,11:00,南区,南区定山渓無番地(中山峠頂上より札幌方向へ約2km地点),42.87017,141.112934,ヒグマを目撃
2022-04-19,22:00,北区,北区あいの里4条2丁目8番付近,43.166818,141.389524,ヒグマらしき動物を目撃
2022-04-20,7:52,北区,北区あいの里2条6丁目3番付近,43.158944,141.402499,ヒグマらしき動物を目撃
2022-04-21,4:20,東区,東区北13条東12丁目1番3付近,43.078972,141.370333,ヒグマらしき動物を目撃
2022-04-21,16:30,東区,東区北31条東14丁目2番地付近,43.100497,141.367821,ヒグマらしき動物を目撃
2022-04-22,17:15,白石区,白石区菊水元町7条1丁目11番地付近,43.073604,141.408545,ヒグマらしき動物を目撃
2022-04-23,8:00,白石区,白石区菊水元町7条1丁目4番地付近,43.076864,141.409434,ヒグマらしき動物を目撃
2022-04-24,7:15,東区,東区東苗穂4条1丁目13番地付近,43.08872,141.405077,ヒグマらしき動物を目撃
2022-04-25,14:00,中央区,中央区盤渓475番地3付近,43.029203,141.289124,ヒグマを目撃
2022-04-26,0:01,北区,北区あいの里4条9丁目1番地付近(あいの里東通上),43.166778,141.411583,ヒグマらしき動物を目撃
2022-04-26,12:44,手稲区,手稲区西宮の沢6条2丁目3番地付近,43.092361,141.255333,ヒグマを目撃
2022-04-26,18:35,手稲区,手稲区富丘4条5丁目7番地付近(富丘西公園内),43.109433,141.245897,ヒグマらしき動物を目撃
2022-04-28,11:46,南区,南区藻岩山無番地（札幌藻岩山スキー場ゲレンデ内）,43.01866,141.32655,ヒグマを目撃
2022-05-03,17:39,南区,南区中ノ沢1812番35付近,42.99346,141.309339,ヒグマを目撃（親子）
2022-05-06,5:55,南区,南区中ノ沢1812番35付近,42.993344,141.308943,ヒグマを目撃（親子）
2022-05-10,0:15,南区,南区澄川2条1丁目3番付近(精進川公園横),43.018282,141.362098,ヒグマらしき動物を目撃
2022-05-14,17:57,南区,南区中ノ沢1812番35付近,42.993444,141.308778,ヒグマを目撃（親子）
2022-05-16,7:20,南区,南区藻岩山無番地（札幌藻岩山スキー場ゲレンデ内）,43.015,141.331944,ヒグマを目撃
2022-05-17,14:30,南区,南区自然歩道「中の沢～小林峠・源八沢ルート」(中の沢入口から約300mの位置),43.00454,141.294013,ヒグマを目撃
2022-05-17,21:33,中央区,中央区界川4丁目495番地2付近（旭山記念公園内）,43.038947,141.313662,ヒグマらしき動物を目撃
2022-05-18,19:00,北区,北区篠路町福移無番地（石狩川河川敷サイクリングロード上）,43.160944,141.429278,ヒグマらしき動物を目撃
2022-05-18,14:45,西区,西区西野市民の森（宮丘公園入口から約1.5kmの位置）,43.0755,141.251528,足跡を確認
2022-05-19,15:00,南区,南区自然歩道「中の沢～小林峠・源八沢ルート」(中の沢入口周辺),43.002857,141.297964,ヒグマを目撃(親子)
2022-05-20,2:10,南区,南区真駒内332番地153付近,42.93371,141.34713,ヒグマらしき動物を目撃
2022-05-25,5:25,手稲区,手稲区手稲金山172番1付近（サッポロテイネスキー場ハイランドゾーンゲレンデ内),43.081322,141.203455,ヒグマを目撃
2022-05-25,15:10,南区,南区簾舞138番付近,42.948056,141.258111,ヒグマを目撃
2022-05-26,不明,南区,南区豊滝531番1付近,42.948639,141.22275,足跡を確認
2022-05-29,15:30,南区,南区藤野489番110付近,42.949519,141.283612,フンを確認
2022-05-31,7:13,南区,南区小金湯647番2付近,42.969222,141.210472,ヒグマを目撃
2022-05-31,12:45,南区,南区中ノ沢1812番35付近,42.993444,141.308778,ヒグマを目撃(親子)
2022-06-03,13:20,南区,南区真駒内17番1付近(真駒内滝野線沿い）,42.9741111,141.3574167,ヒグマを目撃
2022-06-03,17:50,南区,南区中ノ沢1812番814付近,43.001313,141.309521,ヒグマを目撃(親子)
2022-06-04,12:30,南区,南区自然歩道「中の沢～小林峠・源八沢ルート」（小林峠入口より約2km地点）,43.006944,141.28475,フンを確認
2022-06-04,7:30,南区,南区白川市民の森（案内板8番と21番の間付近）,42.984167,141.285556,フンを確認
2022-06-05,7:30,南区,南区自然歩道「藻岩山ルート」(市民スキー場入口より1.8km周辺),43.0207222,141.3282778,ヒグマを目撃
2022-06-05,不明,南区,南区豊滝499番2付近,42.9588004,141.2366067,フン、食痕、被毛を確認
2022-06-07,8:15,手稲区,手稲区自然歩道「手稲山北尾根ルート」（手稲本町入口から約2kmの地点）,43.113278,141.213722,フンを確認
2022-06-07,11:00,南区,南区豊滝市民の森（案内板5番と13番の間の地点）,42.93675,141.2375,フンを確認
2022-06-07,15:30,南区,南区簾舞493番付近,42.95232,141.25191,ヒグマを目撃
2022-06-10,10:00,中央区,中央区盤渓492番7付近,43.023694,141.289889,ヒグマを目撃
2022-06-16,4:30,南区,南区豊滝270番付近,42.943583,141.218194,足跡を確認
2022-06-21,10:00,南区,南区豊滝市民の森(案内板5番と13番の間の地点),42.935472,141.238194,フンを確認
2022-06-22,朝,南区,南区豊滝590番付近,42.958453,141.235845,フン、枝折り、被毛を確認
2022-06-27,9:30,南区,南区豊滝市民の森(案内板5番周辺),42.9340833,141.2350833,フンを確認
2022-06-27,11:56,南区,南区豊滝499番2付近,42.960028,141.237556,カメラでヒグマを確認
2022-07-01,15:40,手稲区,手稲区星置南1丁目9番地付近,43.129202,141.197718,ヒグマを目撃
2022-07-02,9:38,手稲区,手稲区手稲金山124番地付近,43.122306,141.19875,ヒグマを目撃
2022-07-03,8:15,南区,南区定山渓625番付近,42.946326,141.1550156,ヒグマを目撃(親子)
2022-07-03,9:00,南区,南区豊滝市民の森(案内板5番から13番側へ約100mの位置),42.934111,141.236389,フンを確認
2022-07-05,4:22,中央区,中央区盤渓334番1付近,43.035639,141.263472,ヒグマを目撃
2022-07-05,8:30,西区,西区小別沢111番2付近,43.044972,141.268494,ヒグマを目撃
2022-07-05,17:10,西区,西区小別沢145番1付近,43.044611,141.272694,ヒグマを目撃
2022-07-05,不明,南区,南区豊滝501番1付近,42.958071,141.234861,フン、枝折りを確認
2022-07-06,2:06,南区,南区真駒内公園4番地付近,42.998088,141.347245,ヒグマを目撃
2022-07-06,4:20,中央区,中央区盤渓508番125付近,43.0297959,141.2917646,ヒグマを目撃
2022-07-06,13:15,南区,南区定山渓無番地(札幌岳登山道から約700m地点),42.9277528,141.1641857,ヒグマを目撃
2022-07-06,21:30,南区,南区豊滝2丁目9番地付近,42.952472,141.233833,ヒグマを目撃(親子)
2022-07-09,22:45,南区,南区真駒内南町4丁目6番地5付近,42.979694,141.351222,ヒグマを目撃
2022-07-10,19:40,南区,南区石山1条4丁目10番地付近,42.966583,141.328111,ヒグマを目撃
2022-07-10,19:30,南区,南区南沢1907番4付近(硬石山線上),42.976417,141.303111,ヒグマを目撃
2022-07-10,9:30,南区,南区豊滝市民の森(案内板5番から13番側へ約1.5kmの位置),42.93625,141.236139,フンを確認
2022-07-12,11:00,南区,南区滝野229番5付近,42.90708,141.3414,ヒグマを目撃（親子）
2022-07-12,11:30,南区,南区小金湯675番1付近,42.95922,141.2271,ヒグマを目撃(親子)
2022-07-13,10:30,中央区,中央区自然歩道「藻岩山ルート」(T6分岐点から旭山記念公園入口側へ約400mの地点),43.030806,141.308611,足跡を確認
2022-07-13,12:00,南区,南区簾舞3条3丁目5番地付近,42.960528,141.268028,ヒグマを目撃
2022-07-14,10:00,南区,南区北ノ沢1897番116付近,43.01645,141.301814,ヒグマを目撃(親子)
2022-07-24,14:10,西区,西区自然歩道「三角山～盤渓ルート」三角山山頂付近(七の坂八の坂から山頂側に100～200mの地点),43.057917,141.287056,ヒグマを目撃
2022-07-27,14:00,南区,南区白川市民の森(案内板4番周辺の位置),42.982139,141.292667,鳴き声を確認
2022-07-31,14:30,中央区,中央区自然歩道「円山ルート」(八十八か所入口から山頂へ300m付近),43.051083,141.311583,ヒグマらしき動物の鳴き声を聞いた
2022-08-05,5:00,南区,南区中ノ沢1812番63付近,43.001268,141.310783,ヒグマを目撃（親子）
2022-08-08,7:00,南区,南区豊滝市民の森(案内板5番から13番側へ約500mの地点),42.935444,141.238194,フンを確認
2022-08-13,9:30,南区,南区白川1814番17付近,42.97033,141.29044,フン、枝折り、食痕を確認
2022-08-14,14:00,南区,南区白川1814番17付近,42.9704,141.29028,枝折り、食痕を確認
2022-08-16,8:15,南区,南区白川1814番17付近,42.970556,141.290056,枝折り、食痕を確認
2022-08-17,7:00,南区,南区豊滝市民の森(案内板5番付近),42.934083,141.235083,フンを確認
2022-08-17,17:40,南区,南区豊滝417番2付近,42.953778,141.239694,ヒグマを目撃(親子)
2022-08-17,20:28,南区,南区白川1814番17付近,42.970556,141.289444,カメラでヒグマを確認
2022-08-19,1:14,南区,南区白川1814番3付近,42.96558,141.310934,ヒグマを目撃
2022-08-19,9:30,南区,南区真駒内203番23付近,42.947472,141.36175,ヒグマを目撃
2022-08-20,9:00,南区,南区白川1814番889付近,42.966306,141.307611,フン、枝折り、食痕を確認
2022-08-22,0:05,南区,南区白川1814番433付近,42.970833,141.298528,ヒグマを目撃
2022-08-22,7:10,南区,南区白川1814番25付近,42.970778,141.283083,ヒグマを目撃
2022-08-23,23:00,南区,南区定山渓温泉西2丁目31番2付近,42.970597,141.164303,ヒグマを目撃
2022-08-24,19:06,南区,南区中ノ沢1776番5付近,42.996611,141.312611,カメラでヒグマを確認
2022-08-25,7:10,南区,南区定山渓704番2付近,42.93702,141.151069,ヒグマを目撃
2022-08-25,18:05,南区,南区中ノ沢1812番35付近,42.993719,141.309022,ヒグマを目撃
2022-08-26,15:50,南区,南区中ノ沢1812番35付近,42.9935,141.309056,ヒグマを目撃(親子)
